departement;departement_name;dienststelle;dienststelle_name;spezialfinanzierung;spezialfinanzierung_name;konto;bezeichnung;rechnung_2025;budget_2025;rechnung_2024;abweichung;prozent;kommentar;seite
22;Erziehungsdepartement;2283;Sporthalle Munot;;;3101.00;Betriebs- und Verbrauchsmaterial;4768.15;5500.0;2625.5;-731.85;-13.31;;226
22;Erziehungsdepartement;2283;Sporthalle Munot;;;3104.00;Lehrmittel;6102.3;6500.0;1956.3;-397.7;-6.12;;226
22;Erziehungsdepartement;2283;Sporthalle Munot;;;3111.00;Maschinen, Geräte und Fahrzeuge;;;2800.0;;;;226
22;Erziehungsdepartement;2283;Sporthalle Munot;;;3120.00;Ver- und Entsorgung Liegenschaften VV;29762.8;22000.0;29205.7;7762.8;35.29;;226
22;Erziehungsdepartement;2283;Sporthalle Munot;;;3140.00;Unterhalt Grundstücke;;;2237.25;;;;226
22;Erziehungsdepartement;2283;Sporthalle Munot;;;3144.00;Unterhalt Hochbauten, Gebäude;;;80314.05;;;;226
22;Erziehungsdepartement;2283;Sporthalle Munot;;;3151.00;Unterhalt Maschinen, Geräte, Fahrzeuge;9681.05;6000.0;15460.45;3681.05;61.35;;226
22;Erziehungsdepartement;2283;Sporthalle Munot;;;3160.00;Mieten und Pachten Liegenschaften;30783.9;28800.0;38924.5;1983.9;6.89;;226
22;Erziehungsdepartement;2283;Sporthalle Munot;;;3199.00;Übriger Betriebsaufwand;1734.45;1000.0;;734.45;73.45;;226
22;Erziehungsdepartement;2283;Sporthalle Munot;;;3612.10;Entschädigungen an innerkantonale Gemeinden und Gemeindezweckverbände;;20400.0;14347.9;-20400.0;-100.0;Lohnanteil Hauswartentschädigung;226
22;Erziehungsdepartement;2283;Sporthalle Munot;;;4309.00;Übrige betriebliche Erträge;;-1000.0;;1000.0;-100.0;;226
22;Erziehungsdepartement;2283;Sporthalle Munot;;;4632.10;Laufende Betriebsbeiträge von innerkantonalen Gemeinden und Gemeindezweckverbände;-116072.0;-150000.0;-129745.0;33928.0;-22.62;Weniger Betriebskosten an Stadt;226
22;Erziehungsdepartement;2283;Sporthalle Munot;;;4635.00;Beiträge von privaten Unternehmungen;-87054.0;-112500.0;-97308.0;25446.0;-22.62;Weniger Betriebskosten an;226
22;Erziehungsdepartement;2285;Berufsbildung;;;3000.10;Sitzungsgelder Kommissionen;10707.0;14600.0;11560.0;-3893.0;-26.66;;226
22;Erziehungsdepartement;2285;Berufsbildung;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;1518478.9;1537000.0;1406516.05;-18521.1;-1.21;;226
22;Erziehungsdepartement;2285;Berufsbildung;;;3010.10;Löhne der Prüfungsexperten;1397752.05;1113000.0;1326372.5;284752.05;25.58;Höhere Entschädigung für;226
22;Erziehungsdepartement;2285;Berufsbildung;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;-20745.4;;;-20745.4;;Mehr krankheitsbedingte Ausfälle als;226
22;Erziehungsdepartement;2285;Berufsbildung;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;158022.65;173200.0;154012.4;-15177.35;-8.76;;226
22;Erziehungsdepartement;2285;Berufsbildung;;;3052.00;AG-Beiträge an Pensionskassen;197543.7;353800.0;187924.45;-156256.3;-44.17;;226
22;Erziehungsdepartement;2285;Berufsbildung;;;3053.00;AG-Beiträge an Unfallversicherungen;10255.15;14400.0;9629.35;-4144.85;-28.78;;226
22;Erziehungsdepartement;2285;Berufsbildung;;;3054.00;AG-Beiträge an Familienzulagekassen;31679.8;34600.0;30901.8;-2920.2;-8.44;;226
22;Erziehungsdepartement;2285;Berufsbildung;;;3059.10;AG-Beiträge Sozialfonds;1918.9;2100.0;1861.7;-181.1;-8.62;;226
22;Erziehungsdepartement;2285;Berufsbildung;;;3090.00;Aus- und Weiterbildung des eigenen Personals;18376.1;36900.0;24599.35;-18523.9;-50.2;Nicht alle geplanten Weiterbildungen;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3099.00;Übriger Personalaufwand;8221.8;4600.0;5011.08;3621.8;78.73;;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3100.00;Büromaterial;4882.22;7000.0;4391.89;-2117.78;-30.25;;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3102.00;Drucksachen, Publikationen;6589.75;2700.0;1648.45;3889.75;144.06;;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3103.00;Fachliteratur, Zeitschriften;2212.3;2400.0;967.5;-187.7;-7.82;;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3109.00;Übriger Material- und Warenaufwand;1172.75;400.0;480.85;772.75;193.19;;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3113.00;Hardware;8069.7;7500.0;22343.98;569.7;7.6;;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3118.00;Immaterielle Anlagen;2562.1;7500.0;18016.85;-4937.9;-65.84;;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3130.00;Dienstleistungen Dritter;279083.55;555500.0;220534.7;-276416.45;-49.76;Weniger berufsbildende Massnahmen;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3130.11;Dienstleistungen Dritter (ED - Case Management);24626.37;;;24626.37;;Wurde auf Konto 2285.3130.00;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3130.15;Entschädigungen an HKV SH;;6970600.0;6533160.0;-6970600.0;-100.0;Wurde auf Konto 2285.3616.20;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3132.00;Honorare externe Berater, Gutachter, Fachexperten etc.;75573.52;118800.0;76609.62;-43226.48;-36.39;Weniger externe Prüfungsexpertinnen;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3133.00;Informatik-Nutzungsaufwand;152728.85;156900.0;114194.0;-4171.15;-2.66;;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3139.00;Lehrlingsprüfungen;670397.65;618700.0;620422.51;51697.65;8.36;Mehr Lernende, teuereres Material für;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3158.00;Unterhalt immaterielle Anlagen;128121.95;149800.0;143182.95;-21678.05;-14.47;Kosten für Multifunktionsgeräte;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3160.00;Mieten und Pachten Liegenschaften;2080.0;2000.0;2774.05;80.0;4.0;;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3161.00;Mieten, Benützungskosten Anlagen;;5800.0;14698.25;-5800.0;-100.0;;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3170.00;Reisekosten und Spesen;14347.65;15000.0;14940.95;-652.35;-4.35;;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3181.00;Tatsächliche Forderungsverluste;504.35;3000.0;1250.0;-2495.65;-83.19;;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3199.00;Übriger Betriebsaufwand;11280.2;26500.0;17061.38;-15219.8;-57.43;Weniger Sitzungen der;227
22;Erziehungsdepartement;2285;Berufsbildung;;;3199.10;Entschädigung Teilnahme Instruktionskurs;50000.0;160000.0;66721.7;-110000.0;-68.75;Weniger neue Prüfungsexpertinnen;228
22;Erziehungsdepartement;2285;Berufsbildung;;;3611.00;Entschädigungen an Kantone und Konkordate;589026.05;615700.0;524461.75;-26673.95;-4.33;Weniger Qualifikationsverfahren-;228
22;Erziehungsdepartement;2285;Berufsbildung;;;3611.50;Entschädigungen an ausserkantonale Berufsfachschulen;5612897.0;5547700.0;5207611.0;65197.0;1.18;Mehr Lernende an ausserkantonalen;228
22;Erziehungsdepartement;2285;Berufsbildung;;;3616.20;Entschädigungen an HKV SH;7088380.0;;;7088380.0;;Wurde unter Konto 2285.3130.15;228
22;Erziehungsdepartement;2285;Berufsbildung;;;3631.00;Beiträge an Kantone und Konkordate;176718.0;190600.0;159136.4;-13882.0;-7.28;Veränderte Beiträge an das;228
22;Erziehungsdepartement;2285;Berufsbildung;;;3635.20;Beiträge an überbetriebliche Kurse;1636410.0;1425000.0;1372782.0;211410.0;14.84;Mehr Lernende in überbetrieblichen;228
22;Erziehungsdepartement;2285;Berufsbildung;;;3636.00;Beiträge an private Organisationen ohne Erwerbszweck;69200.0;84000.0;78200.0;-14800.0;-17.62;Weniger Schülerinnen und Schüler im;228
22;Erziehungsdepartement;2285;Berufsbildung;;;3637.00;Beiträge an private Haushalte;600.0;15000.0;5100.0;-14400.0;-96.0;Weniger Teilnehmende am;228
22;Erziehungsdepartement;2285;Berufsbildung;;;4210.00;Gebühren für Amtshandlungen;-11000.0;-18500.0;-13150.0;7500.0;-40.54;;228
22;Erziehungsdepartement;2285;Berufsbildung;;;4260.00;Rückerstattungen und Kostenbeteiligungen Dritter;-1710976.15;-1100000.0;-1561141.2;-610976.15;55.54;Aufgrund Anpassung im Reglement;228
22;Erziehungsdepartement;2285;Berufsbildung;;;4630.00;Beiträge vom Bund;-7737687.0;-7711300.0;-7716421.0;-26387.0;0.34;Leicht gestiegene Bundesbeiträge.;228
22;Erziehungsdepartement;2285;Berufsbildung;;;4633.00;Beiträge von öffentlichen Sozialversicherungen;-86362.3;-100000.0;-84375.2;13637.7;-13.64;Beitrag Sozialversicherungsamt;228
22;Erziehungsdepartement;2285;Berufsbildung;;;4896.00;Entnahmen aus Neubewertungsreserven;-500000.0;;;-500000.0;;Nachholung Teilauflösung;228
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;985386.6;995900.0;942127.0;-10513.4;-1.06;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;-965.3;;-25208.65;-965.3;;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;63058.95;64700.0;60395.7;-1641.05;-2.54;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3052.00;AG-Beiträge an Pensionskassen;157537.6;132900.0;150600.5;24637.6;18.54;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3053.00;AG-Beiträge an Unfallversicherungen;5226.1;5400.0;5018.5;-173.9;-3.22;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3054.00;AG-Beiträge an Familienzulagekassen;12625.05;12900.0;12082.8;-274.95;-2.13;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3059.10;AG-Beiträge Sozialfonds;771.7;800.0;740.15;-28.3;-3.54;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3090.00;Aus- und Weiterbildung des eigenen Personals;4525.0;8000.0;4401.7;-3475.0;-43.44;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3099.00;Übriger Personalaufwand;3432.0;1700.0;3607.0;1732.0;101.88;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3100.00;Büromaterial;4316.52;5000.0;3058.03;-683.48;-13.67;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3102.00;Drucksachen, Publikationen;15648.25;27000.0;17951.05;-11351.75;-42.04;Weniger Ausgaben für Printmedien.;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3103.00;Fachliteratur, Zeitschriften;1250.35;2000.0;1358.5;-749.65;-37.48;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3109.00;Übriger Material- und Warenaufwand;411.72;500.0;227.99;-88.28;-17.66;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3110.00;Büromöbel und -geräte;79.4;1500.0;;-1420.6;-94.71;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3113.00;Hardware;298.0;5000.0;1877.65;-4702.0;-94.04;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3130.00;Dienstleistungen Dritter;19076.5;18000.0;3154.3;1076.5;5.98;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3133.00;Informatik-Nutzungsaufwand;97858.15;94000.0;58271.4;3858.15;4.1;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3153.00;Informatik-Unterhalt (Hardware);264.0;1500.0;;-1236.0;-82.4;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3158.00;Unterhalt immaterielle Anlagen;744.0;11000.0;10443.0;-10256.0;-93.24;Keine Wartungskosten für die interne;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3161.00;Mieten, Benützungskosten Anlagen;765.15;5000.0;6534.8;-4234.85;-84.7;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3170.00;Reisekosten und Spesen;5225.8;7000.0;6809.05;-1774.2;-25.35;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3199.00;Übriger Betriebsaufwand;253.8;500.0;;-246.2;-49.24;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3631.00;Beiträge an Kantone und Konkordate;2400.0;3000.0;2400.0;-600.0;-20.0;;229
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;3636.00;Beiträge an private Organisationen ohne Erwerbszweck;183430.0;45000.0;21586.8;138430.0;307.62;Höhere Nachfrage nach;230
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;4240.00;Benützungsgebühren und Dienstleistungen;-10007.8;-12000.0;-7545.1;1992.2;-16.6;;230
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;4630.00;Beiträge vom Bund;-250860.35;-91000.0;-140473.0;-159860.35;175.67;Höhere Nachfrage nach;230
22;Erziehungsdepartement;2286;Berufs-, Studien- und Laufbahnberatung;;;4910.00;IV Dienstleistungen;-11142.0;-15000.0;-16566.0;3858.0;-25.72;;230
22;Erziehungsdepartement;2291;Sport;;;3000.10;Sitzungsgelder Kommissionen;150.0;800.0;1265.9;-650.0;-81.25;;230
22;Erziehungsdepartement;2291;Sport;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;275956.0;274000.0;261992.5;1956.0;0.71;;230
22;Erziehungsdepartement;2291;Sport;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;;;-292.6;;;;230
22;Erziehungsdepartement;2291;Sport;;;3020.00;Löhne der Lehrpersonen;73165.0;60800.0;;12365.0;20.34;Die Schaffhauser Schulen konnten;230
22;Erziehungsdepartement;2291;Sport;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;20190.55;21900.0;14992.95;-1709.45;-7.81;;230
22;Erziehungsdepartement;2291;Sport;;;3052.00;AG-Beiträge an Pensionskassen;31204.9;44700.0;29989.1;-13495.1;-30.19;Vgl. Kommentar zu Konto;230
22;Erziehungsdepartement;2291;Sport;;;3053.00;AG-Beiträge an Unfallversicherungen;1550.7;1800.0;1218.85;-249.3;-13.85;;230
22;Erziehungsdepartement;2291;Sport;;;3054.00;AG-Beiträge an Familienzulagekassen;4037.6;4400.0;2997.65;-362.4;-8.24;;230
22;Erziehungsdepartement;2291;Sport;;;3059.10;AG-Beiträge Sozialfonds;249.6;300.0;184.7;-50.4;-16.8;;230
22;Erziehungsdepartement;2291;Sport;;;3090.00;Aus- und Weiterbildung des eigenen Personals;;1700.0;;-1700.0;-100.0;;230
22;Erziehungsdepartement;2291;Sport;;;3099.00;Übriger Personalaufwand;;500.0;160.0;-500.0;-100.0;;230
22;Erziehungsdepartement;2291;Sport;;;3100.00;Büromaterial;762.19;1000.0;987.0;-237.81;-23.78;;230
22;Erziehungsdepartement;2291;Sport;;;3101.00;Betriebs- und Verbrauchsmaterial;892.65;1000.0;1354.4;-107.35;-10.74;;230
22;Erziehungsdepartement;2291;Sport;;;3102.00;Drucksachen, Publikationen;;1000.0;462.5;-1000.0;-100.0;;230
22;Erziehungsdepartement;2291;Sport;;;3103.00;Fachliteratur, Zeitschriften;99.3;500.0;;-400.7;-80.14;;230
22;Erziehungsdepartement;2291;Sport;;;3110.00;Büromöbel und -geräte;;1000.0;;-1000.0;-100.0;;230
22;Erziehungsdepartement;2291;Sport;;;3113.00;Hardware;;2000.0;2419.58;-2000.0;-100.0;;231
22;Erziehungsdepartement;2291;Sport;;;3118.00;Immaterielle Anlagen;;29000.0;;-29000.0;-100.0;Für das Projekt «FoundationPlus» zur;231
22;Erziehungsdepartement;2291;Sport;;;3130.00;Dienstleistungen Dritter;7123.0;41500.0;42727.05;-34377.0;-82.84;Das Projekt «Unified» mit Special;231
22;Erziehungsdepartement;2291;Sport;;;3133.00;Informatik-Nutzungsaufwand;54317.34;68500.0;30115.65;-14182.66;-20.7;Für das Projekt «FoundationPlus» zur;231
22;Erziehungsdepartement;2291;Sport;;;3138.00;Kurse, Prüfungen und Beratungen;69307.02;95000.0;102565.7;-25692.98;-27.05;Die Jugend+Sport-Kurse der;231
22;Erziehungsdepartement;2291;Sport;;;3160.00;Mieten und Pachten Liegenschaften;2481.25;5000.0;3760.0;-2518.75;-50.38;;231
22;Erziehungsdepartement;2291;Sport;;;3161.00;Mieten, Benützungskosten Anlagen;;3000.0;1290.15;-3000.0;-100.0;;231
22;Erziehungsdepartement;2291;Sport;;;3170.00;Reisekosten und Spesen;3420.7;4000.0;3152.3;-579.3;-14.48;;231
22;Erziehungsdepartement;2291;Sport;;;3181.00;Tatsächliche Forderungsverluste;250.0;500.0;60.0;-250.0;-50.0;;231
22;Erziehungsdepartement;2291;Sport;;;3199.00;Übriger Betriebsaufwand;240.0;1000.0;700.0;-760.0;-76.0;;231
22;Erziehungsdepartement;2291;Sport;;;3612.10;Entschädigungen an innerkantonale Gemeinden und Gemeindezweckverbände;;10000.0;;-10000.0;-100.0;Sämtliche Projekte der Sport- und;231
22;Erziehungsdepartement;2291;Sport;;;3660.50;Planmässige Abschreibungen Invest.beiträge an private Unternehmungen;12000.0;12000.0;12000.0;;;;231
22;Erziehungsdepartement;2291;Sport;;;4231.00;Kursgelder;-45670.0;-60000.0;-44000.0;14330.0;-23.88;Es wurden weniger Jugend+Sport-;231
22;Erziehungsdepartement;2291;Sport;;;4610.00;Entschädigungen vom Bund;;;-48271.76;;;;231
22;Erziehungsdepartement;2291;Sport;;;4630.00;Beiträge vom Bund;-51400.03;-30000.0;-1600.0;-21400.03;71.33;Höhere Jugend+Sport-Beiträge für die;232
22;Erziehungsdepartement;2292;Familie und Jugend;;;3000.10;Sitzungsgelder Kommissionen;2725.0;10000.0;3250.0;-7275.0;-72.75;;232
22;Erziehungsdepartement;2292;Familie und Jugend;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;1233234.1;1056600.0;994386.5;176634.1;16.72;Bei der Überschreitung der;232
22;Erziehungsdepartement;2292;Familie und Jugend;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;-1346.6;;-636.05;-1346.6;;;232
22;Erziehungsdepartement;2292;Familie und Jugend;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;80163.9;69300.0;64734.15;10863.9;15.68;Vgl. Kommentar zu Konto;232
22;Erziehungsdepartement;2292;Familie und Jugend;;;3052.00;AG-Beiträge an Pensionskassen;161255.5;141000.0;137977.5;20255.5;14.37;Vgl. Kommentar zu Konto;232
22;Erziehungsdepartement;2292;Familie und Jugend;;;3053.00;AG-Beiträge an Unfallversicherungen;6661.45;5700.0;5399.3;961.45;16.87;;232
22;Erziehungsdepartement;2292;Familie und Jugend;;;3054.00;AG-Beiträge an Familienzulagekassen;16031.45;13900.0;12940.9;2131.45;15.33;;232
22;Erziehungsdepartement;2292;Familie und Jugend;;;3059.10;AG-Beiträge Sozialfonds;985.9;800.0;797.65;185.9;23.24;;232
22;Erziehungsdepartement;2292;Familie und Jugend;;;3064.00;Überbrückungsrenten;;;332.0;;;;232
22;Erziehungsdepartement;2292;Familie und Jugend;;;3090.00;Aus- und Weiterbildung des eigenen Personals;11265.0;29000.0;9020.0;-17735.0;-61.16;Weiterbildungen wurden weniger;232
22;Erziehungsdepartement;2292;Familie und Jugend;;;3091.00;Personalwerbung;297.3;;962.1;297.3;;;232
22;Erziehungsdepartement;2292;Familie und Jugend;;;3099.00;Übriger Personalaufwand;1600.0;2800.0;1200.0;-1200.0;-42.86;;232
22;Erziehungsdepartement;2292;Familie und Jugend;;;3100.00;Büromaterial;2969.23;1500.0;2401.12;1469.23;97.95;Hier bildet sich die Neuausstattung;232
22;Erziehungsdepartement;2292;Familie und Jugend;;;3102.00;Drucksachen, Publikationen;5081.95;8800.0;5933.75;-3718.05;-42.25;;232
22;Erziehungsdepartement;2292;Familie und Jugend;;;3103.00;Fachliteratur, Zeitschriften;1053.35;2200.0;1013.29;-1146.65;-52.12;;232
22;Erziehungsdepartement;2292;Familie und Jugend;;;3110.00;Büromöbel und -geräte;12308.35;15000.0;;-2691.65;-17.94;;233
22;Erziehungsdepartement;2292;Familie und Jugend;;;3113.00;Hardware;14420.55;2500.0;6722.9;11920.55;476.82;Einrichten von drei neuen;233
22;Erziehungsdepartement;2292;Familie und Jugend;;;3130.00;Dienstleistungen Dritter;195763.77;247000.0;128855.68;-51236.23;-20.74;Die budgetierte;233
22;Erziehungsdepartement;2292;Familie und Jugend;;;3133.00;Informatik-Nutzungsaufwand;65432.45;39900.0;36000.3;25532.45;63.99;Die Einrichtung von drei zusätzlichen;233
22;Erziehungsdepartement;2292;Familie und Jugend;;;3160.00;Mieten und Pachten Liegenschaften;80.0;3300.0;400.0;-3220.0;-97.58;;233
22;Erziehungsdepartement;2292;Familie und Jugend;;;3161.00;Mieten, Benützungskosten Anlagen;795.2;800.0;4591.4;-4.8;-0.6;;233
22;Erziehungsdepartement;2292;Familie und Jugend;;;3170.00;Reisekosten und Spesen;11207.0;17500.0;5578.35;-6293.0;-35.96;;233
22;Erziehungsdepartement;2292;Familie und Jugend;;;3181.00;Tatsächliche Forderungsverluste;;;1700.0;;;;233
22;Erziehungsdepartement;2292;Familie und Jugend;;;3612.10;Entschädigungen an innerkantonale Gemeinden und Gemeindezweckverbände;548734.6;610000.0;595111.75;-61265.4;-10.04;Es wurde von einem gleichen;233
22;Erziehungsdepartement;2292;Familie und Jugend;;;3635.00;Beiträge an private Unternehmungen;116596.0;57500.0;119332.0;59096.0;102.78;Wechsel der;233
22;Erziehungsdepartement;2292;Familie und Jugend;;;3637.00;Beiträge an private Haushalte;1560030.0;1600000.0;1991075.0;-39970.0;-2.5;Es wurden weniger;233
22;Erziehungsdepartement;2292;Familie und Jugend;;;3707.00;Durchlaufende Beiträge an private Haushalte;219260.0;216000.0;-242555.0;3260.0;1.51;;233
22;Erziehungsdepartement;2292;Familie und Jugend;;;3910.00;IV Dienstleistungen;;;70.0;;;;233
22;Erziehungsdepartement;2292;Familie und Jugend;;;4210.00;Gebühren für Amtshandlungen;-4750.0;-5000.0;-6000.0;250.0;-5.0;;234
22;Erziehungsdepartement;2292;Familie und Jugend;;;4240.00;Benützungsgebühren und Dienstleistungen;;-5500.0;;5500.0;-100.0;;234
22;Erziehungsdepartement;2292;Familie und Jugend;;;4612.10;Entschädigungen von innerkantonalen Gemeinden und Gemeindezweckverbänden;-29720.0;-81500.0;-38151.3;51780.0;-63.53;Die Beitragsentschädigungen;234
22;Erziehungsdepartement;2292;Familie und Jugend;;;4630.00;Beiträge vom Bund;;;2370.0;;;;234
